 date, retweets, favorites, text, location, language
1/23/2013 13:40,0,0,$ZC_F $CORN nice diver and 3 red to short corn on longer term chart http://stks.co/iJvP ,,en
1/23/2013 13:31,0,0,$CORN - Teucrium Corn Stock Analysis - day trading the currency market - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/23/2013 12:31,0,0,#feeder #cattle pop on cheap grain #agchat $corn #corn,,en
1/23/2013 9:44,0,0,Commodity ETFs Upping Their Game? http://bit.ly/Wt1PlL  $BLND hopes to best its cousin ETFs: $UNG $USO $CORN,,en
1/23/2013 9:37,1,0,"CHICAGO 11:30am > SOJA ene13 -2,48 (530,89) ; MAÍZ mar13 -0,98 (285,83) ; TRIGO mar13 -0,73 (285,56) // $soyb $corn $wheat / Reuters",,es
1/23/2013 9:31,1,0,Another Drought Ahead — Prepare Now! via @Investorplace http://investorplace.com/2013/01/another-drought-ahead-prepare-now/#.UP_zVwcRo98.twitter … $CORN $LNN $VMI $DBA #AG #COMMODITIES,,en
1/23/2013 7:10,0,0,"CHICAGO 9:00am > SOJA ene13 -0,09 (533,28) ; MAÍZ mar13 +0,20 (287,01) ; TRIGO mar13 +0,18 (286,48) // $soyb $corn $wheat / Reuters",,es
1/23/2013 2:31,0,0,$CORN - Teucrium Corn Stock Analysis - stock trading - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/23/2013 2:29,0,1,Drought Has Done Little To Stop Rural Growth http://seekingalpha.com/a/o511  $SOYB $WEAT $CORN,,en
1/23/2013 1:16,0,0,$CORN - Teucrium Corn Stock Analysis - stock information - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/22/2013 19:14,3,2,Today In Commodities: Stocks Can't Maintain Elevated Levels http://seekingalpha.com/a/o4sf  $AGQ $BAL $CANE $CHOC $CORN $COW $DBA $DIA $FXB,,en
1/22/2013 15:53,0,0,"¿Cómo cerró CHICAGO? SOJA ene13 +8,27 (533,37) ; MAÍZ mar13 +0,39 (286,81) ; TRIGO mar13 -4,41 (286,30) // $soyb $corn $wheat / Reuters",,es
1/22/2013 14:57,0,0,"$CORN is not showing a big move north, even though @Hedgeye says hedge funds are going long.",,en
1/22/2013 14:11,0,0,DO YOU MEAN STOCKS OR $CORN LIQUOR VOLUME....LOL http://investorshub.advfn.com/boards/read_msg.aspx?message_id=83683054 …,,en
1/22/2013 13:09,0,0,Hedge Funds Chase Corn http://app.hedgeye.com/unlocked_content/26048-hedge-funds-chase-corn … via @Hedgeye $CORN #corn #commodities #hedgefunds,,en
1/22/2013 11:45,2,0,"New Post: ""March Corn Flag Pattern Looks Bullish"" http://www.seeitmarket.com/march-corn-flag-pattern-looks-bullish-13194/ … via @seeitmarket $CORN",,en
1/22/2013 10:04,0,0,"CHICAGO 12hs > SOJA mar13 +6,43 (531,80) ; MAÍZ mar13 +1,87 (288,27) ; TRIGO mar13 +1,93 (292,68) // $soyb $corn $wheat / Reuters",,es
1/22/2013 9:45,0,0,$CORN: Commodities From Heaven,,en
1/22/2013 9:42,0,0,"New Post: ""March Corn Flag Pattern Looks Bullish"" http://stks.co/q0SU  by @andrewnyquist $CORN $CZ_F $CRB",,en
1/22/2013 7:32,0,0,$CORN - Teucrium Corn Stock Analysis - latest stock market quotes - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/21/2013 17:17,0,1,Astrology Traders update has been added to member site. Stocks in focus: $FLIR $CORN $SCCO http://www.zentrader.ca/blog/?p=125 ,,en
1/21/2013 13:16,0,0,"Commodities to watch: $SLV, $GLD, $SOYB, $WEAT & $CORN",,en
1/21/2013 10:02,0,0,"CHICAGO> SOJA ene13  (525,11); MAÍZ mar13 (286,42); TRIGO mar13 (290,71) // $soyb $corn $wheat / Reuters Sin operacion por Feriado M L. King",,es
1/20/2013 18:38,5,1,Don't Ignore the Drought http://stks.co/t0N2  via Rolling Stone $CORN $SOYB,,en
1/20/2013 0:32,0,0,$CORN - Teucrium Corn Stock Analysis - stock review - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/19/2013 21:46,0,0,$CORN - Teucrium Corn Stock Analysis - best stock invest - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/19/2013 21:02,0,0,$CORN - Teucrium Corn Stock Analysis - day trading simulation software - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/19/2013 19:02,0,0,$CORN - Teucrium Corn Stock Analysis - stock market week - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/19/2013 7:40,0,0,"@ruithepotato @diogoaquele @fogareiro12 $Pop $Corn $Time, continuem",,en
1/18/2013 20:32,0,0,$CORN - Teucrium Corn Stock Analysis - best stock trading software - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/18/2013 20:29,1,0,AIS Group’s Hummel: Next Stage Of The Commodity Bull Market Will Be Even More Powerful $GLD $SLV $DBC $USO $UNG $CORN http://www.hardassetsinvestor.com/interviews/4440-ais-groups-hummel-next-stage-of-the-commodity-bull-market-will-be-even-more-powerful.html …,,en
1/18/2013 20:03,0,0,"¿Cómo cerró CHICAGO? SOJA ene13 -0,37 (525,11) ; MAÍZ mar13 +1,18 (286,42) ; TRIGO mar13 +3,67 (290,71) // $soyb $corn$wheat / Dolares",,es
1/18/2013 11:41,0,0,Corn Extends Best Run in Year With Goldman Bullish: Commodities. $CORN. http://bloom.bg/WafyN4  via @BloombergNews,,en
1/18/2013 11:14,2,1,"Remember last year when all those acres of $Corn were planted and it was all but guaranteed to make ""Trendline Yields""",,en
1/18/2013 9:39,0,0,"CHICAGO 11:30am > SOJA ene13 -1,56 (523,91) ; MAÍZ mar13 +0,98 (286,22) ; TRIGO mar13 +0,28 (287,31) // $soyb $corn $wheat / Reuters",,es
1/18/2013 9:05,0,0,$CORN - Teucrium Corn Stock Analysis - top stock picks for 2011 - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/18/2013 7:12,0,0,"CHICAGO 9:00am > SOJA ene13 +1,38 (526,85) ; MAÍZ mar13 +1,67 (286,91) ; TRIGO mar13 +1,38 (288,41) // $soyb $corn $wheat / Reuters",,es
1/18/2013 5:23,0,0,"Bloomberg on #Commodities: next week, majority of analysts surveyed are bullish $Gold, $Copper, $Corn, $Soybean, $wheat & bearish $Rawsugar.",,en
1/17/2013 15:40,0,0,"¿Cómo cerró CHICAGO? SOJA ene13 -2,30 (525,47) ; MAÍZ mar13 -2,66 (285,14) ; TRIGO mar13 -1,38 (287,03) // $soyb $corn $wheat / Reuters",,es
1/17/2013 12:33,0,0,$CORN - Teucrium Corn Stock Analysis - top stock investors - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/17/2013 12:32,0,0,$Corn: A lot of mixed signals from both flat price & spread - mixed signals also within the sector & outside mkts.  All this = a jerky trade,,en
1/17/2013 12:31,0,0,$ZC_F $CORN nice moves on corn this am http://stks.co/q0Bw ,,en
1/17/2013 12:16,0,0,$Corn: A lot if mixed signals from both flat price & spread - mixed signals also within the sector & outside mkts.  All this = a jerky trade,,en
1/17/2013 9:37,1,0,"CHICAGO 11:30am > SOJA ene13 +1,47 (529,15) ; MAÍZ mar13 -1,48 (286,32) ; TRIGO mar13 -1,19 (287,21) // $soyb $corn $wheat / Reuters",,es
1/17/2013 8:23,0,0,"CHICAGO 9:00am > SOJA ene13 -2,39 (525,38) ; MAÍZ mar13 -0,79 (287,11) ; TRIGO mar13 -0,92 (287,40) // $soyb $corn $wheat / Reuters",,es
1/17/2013 7:56,0,0,RT @EdMatts: $Corn set for 1007 in 8 or 18 weeks? Don't see another chance to buy below 700 but below 710 suits http://stks.co/aIWb ,,en
1/17/2013 4:15,0,0,Lower Crop Inventories Lift Grain ETFs http://seekingalpha.com/a/nvdj  $CORN $DBA $JJG $SOYB $TAGS $WEAT,,en
1/16/2013 23:02,0,0,Byron Wien's 10 Market Surprises In 2013: Commodity Effect http://seekingalpha.com/a/np85  $OIL $USO $SPY $GLD $IAU $QQQ $DIA $UGA $CORN,,en
1/16/2013 21:28,0,0,This chart for $CORN shows the rapid increased in sentiment: http://screencast.com/t/TzV8CCpsRvsk ,,en
1/16/2013 21:25,0,0,"That being said, it can go higher; however, it would be prudent to raise stops on long positions. $CORN",,en
1/16/2013 21:25,0,0,"It is well above all its SMAs and 8% above its 5SMA, which is rare. My prop metrics show $CORN to be very over-bullish (98th percentile).",,en
1/16/2013 15:38,0,0,"¿Cómo cerró CHICAGO? SOJA ene13 +8,45 (527,59) ; MAÍZ mar13 +0,30 (287,89) ; TRIGO mar13 +0,83 (288,41) // $soyb $corn $wheat / Reuters",,es
1/16/2013 14:47,0,0,$CORN - Teucrium Corn Stock Analysis - how to research penny stocks - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/16/2013 13:10,0,0,Today In Commodities: More Gas In The Tank For Corn? http://seekingalpha.com/a/nvgl  $AGQ $BAL $CANE $CHOC $CORN $COW $DBA $DIA $FXB $FXE,,en
1/16/2013 12:16,0,0,$CORN - Teucrium Corn Stock Analysis - daily trading - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/16/2013 12:08,0,1,"""@EdMatts: $CORN set for 1007 in 8 or 18 weeks? Don't see another chance to buy below 700 but below 710 suits.  http://stks.co/eISJ "" $ZC_F",,en
1/16/2013 12:06,0,1,$Corn set for 1007 in 8 or 18 weeks? Don't see another chance to buy below 700 but below 710 suits.  http://stks.co/aIWb ,,en
1/16/2013 11:44,0,0,Remember this 'Amaizing' analogy on $CORN.. that called for a dip below 700 before an aggressive spike of 1000? http://stks.co/dIMC ,,en
1/16/2013 11:36,0,0,Are We In For Another Year Of Drought And Spiking Crop Prices? http://seekingalpha.com/a/nutt  $CORN $SOYB $WEAT,,en
1/16/2013 11:03,0,0,$CMG shouldn't count on $CORN collapsing...major strength last few sessions,,en
1/16/2013 10:19,0,0,Commodity Chart Of The Day: Wheat http://seekingalpha.com/a/nsp5  $WEAT $CORN $DBA,,en
1/16/2013 9:33,1,0,"CHICAGO 11:30am > SOJA ene13 +5,51 (525,01) ; MAÍZ mar13 +1,18 (288,78) ; TRIGO mar13 +2,02 (289,6) // $soyb $corn $wheat / Reuters",,es
1/16/2013 8:01,1,0,Grains Commentary  $CORN $DBA $JJG $WEAT $GRU http://stks.co/hJSl ,,en
1/16/2013 7:20,3,0,"CHICAGO 9:00am > SOJA ene13 +1,87 (522,99) ; MAÍZ mar13 +1,48 (289,07) ; TRIGO mar13 +2,02 (289,6) // $soyb $corn $wheat / Reuters",,es
1/15/2013 20:03,0,2,Today In Commodities: More Gas In The Tank For Corn? http://seekingalpha.com/a/nvgl  $AGQ $BAL $CANE $CHOC $CORN $COW $DBA $DIA $FXB $FXE,,en
1/15/2013 18:02,0,0,$CORN support levels seem to be working out nicely.  http://bit.ly/V7l5t2 ,,en
1/15/2013 17:48,1,0,Lower Crop Inventories Lift Grain ETFs http://seekingalpha.com/a/nvdj  $CORN $DBA $JJG $SOYB $TAGS $WEAT,,en
1/15/2013 17:04,0,0,Just b4 the Global FrenchRevolution BEGINS! RT @EdMatts: Its started! $CORN is finishing first leg to spike 1000 http://stks.co/dIMC ,,en
1/15/2013 16:14,2,2,Its started! $CORN is finishing first leg to spike 1000! Looking for Cornucopia (ie add) below 710.. http://stks.co/dIMC ,,en
1/15/2013 15:53,0,0,@CPM1LGR4U Eu prefiro o $corn,,pt
1/15/2013 15:50,1,0,How Hot Is It? Look back at what 2012 says about the future. http://seekingalpha.com/a/nuxp  $COW $JJA $JJG $CORN,,en
1/15/2013 15:39,1,0,"¿Cómo cerró CHICAGO? SOJA ene13 =0,00 (536,31) ; MAÍZ mar13 +2,56 (287,6) ; TRIGO mar13 +5,79 (287,58) // $soyb $corn $wheat / Reuters",,es
1/15/2013 14:28,0,0,How Hot Is It? http://seekingalpha.com/a/nuxp  $COW $JJA $JJG $CORN,,en
1/15/2013 13:26,0,0,Are We In For Another Year Of Drought And Spiking Crop Prices? http://seekingalpha.com/a/nutt  $CORN $SOYB $WEAT,,en
1/15/2013 12:42,1,0,Farmers love seeing Dec13 $Corn back above $5.90,,en
1/15/2013 11:31,0,0,RT @KnutsonFarms: New highs in $Corn! +7.2,,en
1/15/2013 11:23,1,0,New highs in $Corn! +7.2,,en
1/15/2013 11:00,1,0,$Corn back to December 17 Levels...,,en
1/15/2013 9:59,0,0,"CHICAGO 11:30am > SOJA ene13 +2,48 (523,45) ; MAÍZ mar13 +0,30 (285,33) ; TRIGO mar13 +1,38 (283,70) // $soyb $corn $wheat / Reuters",,es
1/15/2013 9:43,0,0,@RISK_MANAGEM3NT Look into Latin American crops. Think they are expected to be better next summer & why discrepancy in $CORN - no free lunch,,en
1/15/2013 9:38,0,0,will somebody please turn on the $CORN spreads? $ZC #CORN,,en
1/15/2013 7:53,0,0,$CORN : *FUTURE APPROVAL BY THE EPA FOR GRAIN SORGHUM AS A BIO-FEEDSTOCK FOR ETHANOL PRODUCTION IS IMINIENT*  INTE http://investorshub.advfn.com/boards/read_msg.aspx?message_id=83429889 …,,en
1/15/2013 7:53,0,0,$CORN : *FUTURE APPROVAL BY THE EPA FOR GRAIN SORGHUM AS A BIO-FEEDSTOCK FOR ETHANOL PRODUCTION IS IMINIENT*  INTE http://investorshub.advfn.com/boards/read_msg.aspx?message_id=83429867 …,,en
1/15/2013 7:52,0,0,$CORN : *FUTURE APPROVAL BY THE EPA FOR GRAIN SORGHUM AS A BIO-FEEDSTOCK FOR ETHANOL PRODUCTION IS IMINIENT*  INTE http://investorshub.advfn.com/boards/read_msg.aspx?message_id=83429843 …,,en
1/15/2013 7:51,0,0,$CORN : *FUTURE APPROVAL BY THE EPA FOR GRAIN SORGHUM AS A BIO-FEEDSTOCK FOR ETHANOL PRODUCTION IS IMINIENT*  INTE http://investorshub.advfn.com/boards/read_msg.aspx?message_id=83429781 …,,en
1/15/2013 7:50,0,0,$CORN : *FUTURE APPROVAL BY THE EPA FOR GRAIN SORGHUM AS A BIO-FEEDSTOCK FOR ETHANOL PRODUCTION IS IMINIENT*  INTE http://investorshub.advfn.com/boards/read_msg.aspx?message_id=83429760 …,,en
1/15/2013 7:44,0,0,$CORN : *FUTURE APPROVAL BY THE EPA FOR GRAIN SORGHUM AS A BIO-FEEDSTOCK FOR ETHANOL PRODUCTION IS IMINIENT*  INTE http://investorshub.advfn.com/boards/read_msg.aspx?message_id=83429696 …,,en
1/15/2013 7:43,0,0,$CORN : *FUTURE APPROVAL BY THE EPA FOR GRAIN SORGHUM AS A BIO-FEEDSTOCK FOR ETHANOL PRODUCTION IS IMINIENT*  INTE http://investorshub.advfn.com/boards/read_msg.aspx?message_id=83429674 …,,en
1/15/2013 7:43,0,0,$CORN : *FUTURE APPROVAL BY THE EPA FOR GRAIN SORGHUM AS A BIO-FEEDSTOCK FOR ETHANOL PRODUCTION IS IMINIENT*  INTE http://investorshub.advfn.com/boards/read_msg.aspx?message_id=83429669 …,,en
1/15/2013 7:42,0,0,$CORN : *FUTURE APPROVAL BY THE EPA FOR GRAIN SORGHUM AS A BIO-FEEDSTOCK FOR ETHANOL PRODUCTION IS IMINIENT*  INTE http://investorshub.advfn.com/boards/read_msg.aspx?message_id=83429651 …,,en
1/15/2013 7:42,0,0,$CORN : *FUTURE APPROVAL BY THE EPA FOR GRAIN SORGHUM AS A BIO-FEEDSTOCK FOR ETHANOL PRODUCTION IS IMINIENT*  INTE http://investorshub.advfn.com/boards/read_msg.aspx?message_id=83429615 …,,en
1/15/2013 7:41,0,0,$CORN : *FUTURE APPROVAL BY THE EPA FOR GRAIN SORGHUM AS A BIO-FEEDSTOCK FOR ETHANOL PRODUCTION IS IMINIENT*  INTE http://investorshub.advfn.com/boards/read_msg.aspx?message_id=83429577 …,,en
1/15/2013 7:17,0,0,"CHICAGO 9:00am > SOJA ene13 +4,13 (525,06) ; MAÍZ mar13 +0,49 (285,53) ; TRIGO mar13 +1,47 (283,27) // $soyb $corn $wheat / Reuters",,es
1/15/2013 3:58,0,0,"Besides the Weather, What Will Drive Corn Prices in 2013? $CORN http://shar.es/483Wk  via @minyanville",,en
1/15/2013 1:03,0,0,$Soybeans -7 | Will be interesting to see if $Wheat and $Corn can hold positive.,,en
1/14/2013 18:50,0,0,$CORN...  http://stockcharts.com/c-sc/sc?s=$CORN&amp;p=W&amp;yr=3&amp;mn=0&amp;dy=0&amp;id=p41900179980&amp;a=28 … http://investorshub.advfn.com/boards/read_msg.aspx?message_id=83417502 …,,en
1/14/2013 16:13,0,0,$CORN strong all day closed HOD,,en
1/14/2013 15:46,0,0,"¿Cómo cerró CHICAGO? SOJA ene13 +12,86 (536,31) ; MAÍZ mar13 +6,00 (285,04) ; TRIGO mar13 +4,50 (281,80) // $soyb $corn $wheat / Reuters",,es
1/14/2013 12:58,2,0,Scamming! 40% of U.S. #corn now used for #ethanol: http://bit.ly/XyC848  Higher prices for #food #gasoline $CORN $DBA $UGA,,en
1/14/2013 11:25,0,1,Commodity Chart Of The Day: Wheat http://seekingalpha.com/a/nsp5  $WEAT $CORN $DBA,,en
1/14/2013 9:41,0,0,"CHICAGO 11:30am > SOJA ene13 +7,26 (530,71) ; MAÍZ mar13 +5,02 (284,05) ; TRIGO mar13 +5,05 (282,35) // $soyb $corn $wheat / Reuters",,es
1/14/2013 8:45,0,0,$corn - teucrium corn stock analysis - day trader - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-corn.aspx …,,en
1/14/2013 7:13,1,0,"CHICAGO 9:00am > SOJA ene13 +5,60 (529,06) ; MAÍZ mar13 +5,41 (284,45) ; TRIGO mar13 +6,06 (283,36) // $soyb $corn $wheat / Reuters",,es
1/13/2013 8:05,2,4,"Sunday links: worn down strategies, a global risk indicator and why financial bloggers blog. http://stks.co/fJ8E  $EWH $CORN",,en
1/12/2013 19:45,0,0,$CORN - Teucrium Corn Stock Analysis - how to make money penny stocks - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/12/2013 7:15,0,0,$CORN - Teucrium Corn Stock Analysis -  - http://www.traderscreener.com/stocks/nyse-CORN.aspx …,,en
1/11/2013 20:32,0,0,$CORN - Teucrium Corn Stock Analysis - stocks and shares - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/11/2013 18:04,0,0,Commented on StockTwits: $CORN huge range / long whiskers? High intra-day volatility. http://stks.co/eI64 ,,en
1/11/2013 17:26,0,0,"Commented on StockTwits: $corn -  looks like a ""high wave"" it is neutral - bull - bear tug-o-war, that one also has ... http://stks.co/iJ1M ",,en
1/11/2013 17:24,1,0,WASDE: Domestic Demand For Corn Increases http://seekingalpha.com/a/nr1f  $CORN $WEAT $SOYB,,en
1/11/2013 17:18,1,0,Can a candlestick guy explain today's bar on the $CORN chart?,,en
1/11/2013 16:17,0,0,McCall's Call: Time to Buy Grains? http://etfbulletin.blogspot.com/2013/01/time-to-buy-grains.html?spref=tw … #ETF $JJG $CORN $WEAT,,en
1/11/2013 15:36,0,0,Campagnino had a nice call on $CORN bouncing into/our of the WASD report- he has a note up on that,,en
1/11/2013 13:41,0,0,"Anyone noticing a trend in agriculture? Hmm. $CORN, $JJG, $JJA.",,en
1/11/2013 13:33,0,0,Corn Jumps as Feed Demand Eroding Drought-Reduced U.S. Supplies. $CORN. http://bloom.bg/VQpPyV  via @BloombergNews,,en
1/11/2013 13:12,0,0,Other ETFs to play corn other than $CORN ? which has blown up today,,en
1/11/2013 13:11,0,0,$CORN : USDA releases WASDE report- grains spiked following this report  Checke your aggies... I know MOS is running http://investorshub.advfn.com/boards/read_msg.aspx?message_id=83327390 …,,en
1/11/2013 12:49,0,0,RT @VexTrades: $CORN pop./ pop$CORN,,en
1/11/2013 12:46,0,0,$CORN pop.,,en
1/11/2013 12:37,0,0,$ZC_F $CORN after that beauty down move we got a great up move http://stks.co/mIVJ ,,en
1/11/2013 12:37,0,0,"""@TradersAudio: corn volume +8.3% > than crude $ZC_F"" $CORN",,en
1/11/2013 12:13,0,0,The inaugural midday release of the USDA's key January crop report doesn't disappoin... http://seekingalpha.com/n/g8sj  $CORN $SOYB $WEAT $JJG,,en
1/11/2013 12:08,0,0,"USDA Report Shows US Corn 2013 Surplus Seen at 602M Bushels, Down 7% MoM, Corn Feed Up 7.2% to 4.45M Bushels. $CORN, $PEIX, $BIOF.",,en
1/11/2013 12:04,0,0,"I guess I could Tweet about how $CORN is ripping, but would that really benefit a lot of people? Who actually trades corn futs?",,en
1/11/2013 12:03,0,0,So glad I got stopped out of $CORN - its screaming higher now.,,en
1/11/2013 11:50,0,0,Stopped out of $CORN...Im fine with it as Ive been short from the low 50s. - Will start selling calls again.,,en
1/11/2013 11:03,0,0,$ZC_F $CORN nice move down 3 red on nuances to enter http://stks.co/gJ03 ,,en
1/11/2013 10:59,0,1,$CORN getting crushed and I keep rolling down my stop in case we get something bullish from the crop report.,,en
1/11/2013 8:38,0,0,Any one have expectations for $corn for today's crop report?,,en
1/11/2013 7:45,0,0,$corn - teucrium corn stock analysis - day trading techniques - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-corn.aspx …,,en
1/11/2013 2:45,0,0,$CORN - Teucrium Corn Stock Analysis - stock market review - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/10/2013 20:02,3,0,#corn firm in china new highs #corn $corn,,en
1/10/2013 19:04,0,0,Today In #Commodities: Currencies On The Move http://seekingalpha.com/a/npr1  $AGQ $BAL $CAFE $CANE $CHOC $CORN $COW $DBA $DIA $ENZL $FXA,,en
1/10/2013 19:00,0,0,Today In Commodities: Currencies On The Move http://seekingalpha.com/a/npr1  $AGQ $BAL $CAFE $CANE $CHOC $CORN $COW $DBA $DIA $ENZL $FXA,,en
1/10/2013 14:35,0,0,Question: why isn't Milk considered a commodity and traded like $corn or $lumber? I love my milk. Something to do about it's perishability?,,en
1/10/2013 14:28,0,0,Byron Wien's 10 Market Surprises In 2013: Commodity Effect http://seekingalpha.com/a/np85  $OIL $USO $SPY $GLD $IAU $QQQ $DIA $UGA $CORN,,en
1/10/2013 11:32,0,0,$CORN - Teucrium Corn Stock Analysis - today s hot penny stocks - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/10/2013 7:59,0,0,"$Corn: Goldman, MorganStanley & Macquarie expect prices to rebound at least 17% to $8.14 a bushel in 2013, on falling supply. #commodities",,en
1/10/2013 7:38,3,0,"CHICAGO 9:00am > SOJA ene13 -0,64 (520,97) ; MAÍZ mar13 +1,38 (274,70) ; TRIGO mar13 +2,39 (276,19) // $soyb $corn $wheat / Reuters",,es
1/10/2013 2:36,0,0,New post: Agricultural Pullback Signals Opportunity http://goo.gl/KZNGY  $CORN $DBA $MON,,en
1/9/2013 21:25,1,0,"Corn Supply Dropping Most Since 1995 http://flip.it/YR0Uf  $CORN $DBA $ZC_F"" #economy",,en
1/9/2013 20:45,0,0,"RT @StockTwits: ""@1TropicCapital: Corn Supply Dropping Most Since 1995 http://stks.co/aHzb  $CORN $DBA $ZC_F"" #economics #commodities",,en
1/9/2013 20:26,4,5,"""@1TropicCapital: Corn Supply Dropping Most Since 1995 http://stks.co/aHzb  $CORN $DBA $ZC_F""",,en
1/9/2013 16:48,0,0,"¿Cómo cerró CHICAGO? SOJA ene13 +2,20 (521,62) ; MAÍZ mar13 +2,17 (273,33) ; TRIGO mar13 -1,84 (273,9) // $soyb $corn $wheat / Reuters",,es
1/9/2013 13:22,0,0,Watch Out For The Corn Cliff http://seekingalpha.com/a/nn1t  $BAL $SOYB $CORN,,en
1/9/2013 12:06,0,0,"U.S. Drought Persisting Seen as Threat to Corn, Soybeans. $BG, $CORN, $JJG, $JJA. http://bloom.bg/VO1zNz  via @BloombergNews",,en
1/9/2013 9:40,0,0,"CHICAGO 11:30am > SOJA ene13 +1,93 (521,34) ; MAÍZ mar13 +1,18 (272,94) ; TRIGO mar13 +1,19 (276,93) // $soyb $corn $wheat / Reuters",,es
1/9/2013 7:14,0,0,"CHICAGO 9:00am > SOJA ene13 -1,35 (517,76) ; MAÍZ mar13 =0 (271,16) ; TRIGO mar13 +0,46 (276,19) // $soyb $corn $wheat / Reuters",,es
1/8/2013 20:26,0,0,Today In #Commodities: Will Corn Pop On Friday's USDA Report? http://seekingalpha.com/a/nlyn  $AGQ $BAL $CAFE $CANE $CHOC $CORN $COW $DBA,,en
1/8/2013 20:19,0,0,Today In Commodities: Will Corn Pop On Friday's USDA Report? http://seekingalpha.com/a/nlyn  $AGQ $BAL $CAFE $CANE $CHOC $CORN $COW $DBA,,en
1/8/2013 20:17,0,0,$CORN - Teucrium Corn Stock Analysis - day trading accounts - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/8/2013 17:20,0,0,Gundlach: Long Ag & Corn. $CORN $MON $DBA Also Energy $OIL $NG,,tl
1/8/2013 15:36,0,0,$Corn: I observed a lot of locals taking losses in both Spread & Flat price.   It's just too thin.,,en
1/8/2013 13:01,0,0,$zc_f $corn nice trades on corn today see video http://stks.co/hImn ,,en
1/8/2013 11:53,0,0,Grains Commentary  http://stks.co/bHiU  $CORN $DBA $JJG $WEAT $GRU,,en
1/8/2013 8:54,1,0,Estimados Pizarra Rosario: SOJA $1825 ; TRIGO $1050 ; MAÍZ $930 ; GIRASOL $1750 // $soyb $wheat $corn / Fuente CAC BCR,,es
1/8/2013 8:15,0,0,Pizarra Rosario: SORGO $750 ; Resto S/C // $soyb $wheat $corn / Fuente CAC BCR,,en
1/8/2013 2:17,0,0,$CORN - Teucrium Corn Stock Analysis - penny stock screener - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/7/2013 11:04,0,0,"Commodities From Heaven, Commodities From Hell: Finding Value In 2013 http://seekingalpha.com/a/ng2p  $BAL $CORN $FAN $GAZ $GLD $JJC $JJU",,en
1/7/2013 9:32,1,0,$Corn +8.4,,en
1/7/2013 9:31,1,0,@IndianaGrainCo Looks like the 8:30 calls from the brokers went out to buy . $Corn on the high!,,en
1/7/2013 8:32,0,0,Estimados Pizarra Rosario: SOJA $1810 ; TRIGO $1050 ; MAÍZ $930 ; SORGO $770 ; GIRASOL $1730 // $soyb $wheat $corn / Fuente CAC BCR,,es
1/7/2013 8:12,0,0,Pizarra Rosario: Todos los productos S/C // $soyb $wheat $corn / Fuente CAC BCR,,es
1/7/2013 8:00,0,0,$CORN : Best Buy Award  All American Pet Brands Pawtizer and Health Bars for Pets  All American Pet  http://investorshub.advfn.com/boards/read_msg.aspx?message_id=83122315 …,,en
1/6/2013 19:27,0,0,“@IndianaGrainCo: #corn $corn on the high up 1 cent #usda Friday 11:00 AM” 11 central time?,,en
1/6/2013 18:41,0,0,#corn $corn on the high up 1 cent #usda Friday 11:00 AM,,en
1/6/2013 10:32,0,0,$corn - teucrium corn stock analysis - penny stocks to watch this week - http://is.gd/swf26m ,,en
1/6/2013 3:33,0,0,$CORN - Teucrium Corn Stock Analysis - day trading forum - http://www.dojispace.com/stock-picks/teucrium-corn-stock-price-CORN.aspx …,,en
1/5/2013 14:50,0,0,"For commodities,  Short $CORN, $SOYB, $GLD Long $JJC, $SLV, $COW",,en
1/5/2013 10:55,0,0,ETF's that made the Bottom 10 IBD Weekly Loser List $VXX $VIXY $VXZ $UNG $RWM $SH $PSQ $TLT $DOG $CORN,,en
